data,hora,abertura,maximo,minimo,fechamento_atual,negocios,quantidade_papeis,<SPREAD>
2017/09/11,16:30:00,75180,75210,74880,74925,11734,49246,5
2017/09/11,16:45:00,74925,75025,74855,74940,10974,52367,5
2017/09/11,17:00:00,74935,74985,74905,74960,4041,20133,5
2017/09/11,17:15:00,74955,75080,74950,75065,3139,15395,5
2017/09/11,17:30:00,75065,75150,75030,75125,3666,17373,5
2017/09/11,17:45:00,75120,75175,74990,74990,2484,12517,5
2017/09/12,09:00:00,74910,75140,74735,74760,17316,71309,5
2017/09/12,09:15:00,74760,74760,74630,74715,11060,46475,5
2017/09/12,09:30:00,74710,74730,74575,74670,11390,44742,5
2017/09/12,09:45:00,74665,74745,74630,74710,7914,33158,5
2017/09/12,10:00:00,74705,74980,74700,74910,20531,80888,5
2017/09/12,10:15:00,74910,74980,74845,74950,13065,54254,5
2017/09/12,10:30:00,74955,75340,74955,75310,28536,125195,5
2017/09/12,10:45:00,75310,75420,75220,75360,18524,78884,5
2017/09/12,11:00:00,75360,75495,75360,75470,13522,61966,5
2017/09/12,11:15:00,75470,75475,75280,75290,13249,58756,5
2017/09/12,11:30:00,75290,75330,75185,75220,14244,63286,5
2017/09/12,11:45:00,75215,75425,75150,75390,18168,74333,5
2017/09/12,12:00:00,75385,75545,75380,75530,10581,46459,5
2017/09/12,12:15:00,75535,75540,75410,75510,9328,39934,5
2017/09/12,12:30:00,75505,75640,75505,75580,9908,43791,5
2017/09/12,12:45:00,75575,75640,75535,75585,6108,25913,5
2017/09/12,13:00:00,75585,75665,75525,75570,7120,32269,5
2017/09/12,13:15:00,75570,75690,75515,75685,8038,37202,5
2017/09/12,13:30:00,75685,75720,75620,75695,6710,30618,5
2017/09/12,13:45:00,75700,75835,75690,75825,9038,42990,5
2017/09/12,14:00:00,75820,75850,75785,75810,5410,22835,5
2017/09/12,14:15:00,75810,75890,75785,75825,7139,32050,5
2017/09/12,14:30:00,75820,75875,75765,75780,5804,24786,5
2017/09/12,14:45:00,75785,75840,75740,75780,7418,33110,5
2017/09/12,15:00:00,75780,75930,75760,75810,13226,56487,5
2017/09/12,15:15:00,75815,75840,75705,75735,9335,41824,5
2017/09/12,15:30:00,75730,75755,75580,75605,12288,56869,5
2017/09/12,15:45:00,75610,75705,75540,75565,11049,50693,5
2017/09/12,16:00:00,75565,75585,75460,75505,7095,32957,5
2017/09/12,16:15:00,75500,75525,75305,75360,11663,53262,5
2017/09/12,16:30:00,75360,75360,75080,75100,11375,53695,5
2017/09/12,16:45:00,75095,75180,74910,75130,19778,84879,5
2017/09/12,17:00:00,75135,75185,75040,75150,5579,25236,5
2017/09/12,17:15:00,75150,75185,75025,75025,4519,20985,5
2017/09/12,17:30:00,75030,75140,75000,75070,4695,18809,5
2017/09/12,17:45:00,75070,75220,75060,75220,2390,10452,5
2017/09/13,09:00:00,74860,75125,74795,75035,13886,54643,5
2017/09/13,09:15:00,75035,75035,74850,74955,12458,44904,5
2017/09/13,09:30:00,74960,75180,74915,74960,19920,73022,5
2017/09/13,09:45:00,74960,75175,74925,75095,12768,46927,5
2017/09/13,10:00:00,75090,75320,74990,75000,26194,96470,5
2017/09/13,10:15:00,75000,75025,74810,74875,22511,78315,5
2017/09/13,10:30:00,74870,75125,74720,74840,32155,116835,5
2017/09/13,10:45:00,74845,75155,74760,75120,22587,81469,5
2017/09/13,11:00:00,75120,75245,74975,75150,21304,79934,5
2017/09/13,11:15:00,75145,75250,75060,75170,12996,50186,5
2017/09/13,11:30:00,75175,75355,75110,75220,19889,78506,5
2017/09/13,11:45:00,75220,75250,74870,74985,22194,85438,5
2017/09/13,12:00:00,74990,75145,74935,75075,13143,55556,5
2017/09/13,12:15:00,75070,75105,74895,75045,15880,65453,5
2017/09/13,12:30:00,75045,75120,74945,75075,8375,34020,5
2017/09/13,12:45:00,75075,75195,75030,75085,8284,33250,5
2017/09/13,13:00:00,75090,75135,75045,75080,3813,16649,5
2017/09/13,13:15:00,75075,75185,75070,75165,4030,17292,5
2017/09/13,13:30:00,75165,75235,75150,75205,6056,26445,5
2017/09/13,13:45:00,75210,75300,75205,75270,5448,24374,5
2017/09/13,14:00:00,75265,75390,75265,75355,8649,35530,5
2017/09/13,14:15:00,75360,75470,75345,75400,10014,39763,5
2017/09/13,14:30:00,75400,75520,75395,75515,7860,32556,5
2017/09/13,14:45:00,75515,75625,75475,75610,7911,34335,5
2017/09/13,15:00:00,75615,75650,75515,75540,7652,32236,5
2017/09/13,15:15:00,75540,75580,75385,75395,15796,65009,5
2017/09/13,15:30:00,75385,75490,75320,75420,11649,49739,5
2017/09/13,15:45:00,75420,75695,75415,75655,14174,56091,5
2017/09/13,16:00:00,75650,75725,75520,75560,10873,46780,5
2017/09/13,16:15:00,75560,75635,75545,75615,4924,22769,5
2017/09/13,16:30:00,75615,75660,75425,75500,13749,57937,5
2017/09/13,16:45:00,75495,75515,75325,75410,11771,54012,5
2017/09/13,17:00:00,75410,75410,75280,75305,7335,35093,5
2017/09/13,17:15:00,75305,75525,75250,75425,6234,29063,5
2017/09/13,17:30:00,75420,75500,75305,75445,4402,19886,5
2017/09/13,17:45:00,75445,75550,75365,75550,2375,10790,5
2017/09/14,09:00:00,75200,75245,75100,75175,9922,39597,5
2017/09/14,09:15:00,75175,75280,75125,75215,10346,41100,5
2017/09/14,09:30:00,75215,75215,74985,75030,18073,65505,5
2017/09/14,09:45:00,75030,75110,74985,75095,9019,33293,5
2017/09/14,10:00:00,75095,75190,74960,75115,16424,62234,5
2017/09/14,10:15:00,75110,75265,75105,75185,15098,53871,5
2017/09/14,10:30:00,75190,75305,74900,74950,31965,116206,5
2017/09/14,10:45:00,74950,75285,74945,75210,21922,77507,5
2017/09/14,11:00:00,75210,75275,75075,75185,14083,52330,5
2017/09/14,11:15:00,75190,75420,75190,75375,18671,73084,5
2017/09/14,11:30:00,75370,75490,75335,75415,16043,66375,5
2017/09/14,11:45:00,75410,75470,75315,75340,12699,52248,5
2017/09/14,12:00:00,75350,75400,75275,75325,8471,34448,5
2017/09/14,12:15:00,75325,75450,75250,75280,12815,51874,5
2017/09/14,12:30:00,75285,75310,75160,75275,12219,50278,5
2017/09/14,12:45:00,75280,75280,75110,75180,8361,33685,5
2017/09/14,13:00:00,75180,75225,75140,75170,4756,22076,5
2017/09/14,13:15:00,75175,75215,75045,75105,7274,32228,5
2017/09/14,13:30:00,75105,75135,75050,75100,4056,17125,5
2017/09/14,13:45:00,75100,75170,75015,75020,6877,26689,5
2017/09/14,14:00:00,75020,75095,74980,75035,7805,36376,5
2017/09/14,14:15:00,75035,75195,75005,75155,9082,36841,5
2017/09/14,14:30:00,75155,75295,75115,75260,9959,41385,5
2017/09/14,14:45:00,75260,75285,75200,75245,5104,20798,5
2017/09/14,15:00:00,75245,75255,75165,75190,5457,21976,5
2017/09/14,15:15:00,75190,75275,75145,75185,7154,27562,5
2017/09/14,15:30:00,75190,75230,75075,75095,8627,36316,5
2017/09/14,15:45:00,75095,75140,75050,75095,6262,29277,5
2017/09/14,16:00:00,75090,75245,75075,75185,7720,30390,5
2017/09/14,16:15:00,75185,75210,75125,75205,5725,24930,5
2017/09/14,16:30:00,75210,75430,75205,75325,14457,60236,5
2017/09/14,16:45:00,75330,75360,75225,75275,8084,32684,5
2017/09/14,17:00:00,75275,75355,75125,75155,7524,37317,5
2017/09/14,17:15:00,75160,75200,75065,75140,4769,24418,5
2017/09/14,17:30:00,75140,75170,74950,75125,5544,26940,5
2017/09/14,17:45:00,75125,75145,74975,75025,2586,12121,5
2017/09/15,09:00:00,75000,75080,74730,74970,11226,41217,5
2017/09/15,09:15:00,74970,75030,74930,75015,5813,22949,5
2017/09/15,09:30:00,75015,75155,75015,75150,9618,37017,5
2017/09/15,09:45:00,75140,75280,75125,75245,10542,40687,5
2017/09/15,10:00:00,75245,75325,75190,75265,9961,37686,5
2017/09/15,10:15:00,75265,75300,75170,75260,9450,34644,5
2017/09/15,10:30:00,75260,75400,75175,75255,21217,81668,5
2017/09/15,10:45:00,75255,75595,75225,75530,20154,79771,5
2017/09/15,11:00:00,75525,75645,75505,75550,13698,56653,5
2017/09/15,11:15:00,75545,75735,75530,75645,12426,49517,5
2017/09/15,11:30:00,75645,75735,75615,75685,9955,41565,5
2017/09/15,11:45:00,75685,75860,75670,75780,14945,63250,5
2017/09/15,12:00:00,75785,75825,75750,75770,5223,23309,5
2017/09/15,12:15:00,75770,75895,75705,75775,12058,51700,5
2017/09/15,12:30:00,75780,75880,75740,75835,6651,28086,5
2017/09/15,12:45:00,75840,75915,75815,75860,5735,25752,5
2017/09/15,13:00:00,75865,75970,75835,75850,7791,33109,5
2017/09/15,13:15:00,75850,75895,75810,75850,4475,19849,5
2017/09/15,13:30:00,75845,75910,75840,75865,3831,18897,5
2017/09/15,13:45:00,75865,76085,75860,76050,11098,49298,5
2017/09/15,14:00:00,76055,76145,76045,76105,8480,38018,5
2017/09/15,14:15:00,76100,76190,76075,76160,5900,27540,5
2017/09/15,14:30:00,76160,76235,76140,76205,6272,28007,5
2017/09/15,14:45:00,76200,76280,76200,76265,5421,23866,5
2017/09/15,15:00:00,76265,76290,76180,76200,7905,33539,5
2017/09/15,15:15:00,76200,76205,76110,76165,7960,34956,5
2017/09/15,15:30:00,76160,76275,76145,76255,8548,39218,5
2017/09/15,15:45:00,76265,76330,76215,76235,8896,42227,5
2017/09/15,16:00:00,76230,76315,76220,76230,5857,25584,5
2017/09/15,16:15:00,76225,76275,76165,76255,7268,35638,5
2017/09/15,16:30:00,76255,76345,76235,76310,6613,29872,5
2017/09/15,16:45:00,76305,76385,76250,76350,8411,39981,5
2017/09/15,17:00:00,76350,76370,76195,76255,7513,39065,5
2017/09/15,17:15:00,76255,76320,76235,76255,3757,18689,5
2017/09/15,17:30:00,76245,76300,76240,76260,2643,13648,5
2017/09/15,17:45:00,76260,76365,76255,76365,3557,20700,5
2017/09/18,09:00:00,76295,76555,76295,76425,10141,44707,5
2017/09/18,09:15:00,76425,76425,76250,76270,10732,40870,5
2017/09/18,09:30:00,76275,76455,76255,76435,11641,43711,5
2017/09/18,09:45:00,76435,76445,76270,76310,6873,26905,5
2017/09/18,10:00:00,76310,76310,76045,76065,16081,61489,5
2017/09/18,10:15:00,76070,76320,76045,76245,16349,60703,5
2017/09/18,10:30:00,76245,76570,76110,76550,27104,104375,5
2017/09/18,10:45:00,76555,76745,76500,76720,16139,66034,5
2017/09/18,11:00:00,76725,76915,76715,76825,17946,73707,5
2017/09/18,11:15:00,76825,76880,76680,76805,15698,62519,5
2017/09/18,11:30:00,76800,76855,76715,76790,10302,43489,5
2017/09/18,11:45:00,76790,76845,76620,76655,12988,52339,5
2017/09/18,12:00:00,76660,76690,76560,76630,10046,40648,5
2017/09/18,12:15:00,76635,76640,76435,76450,10851,44776,5
2017/09/18,12:30:00,76455,76475,76350,76380,7091,29013,5
2017/09/18,12:45:00,76390,76510,76305,76330,10165,41732,5
2017/09/18,13:00:00,76320,76395,76235,76255,8741,36939,5
2017/09/18,13:15:00,76260,76415,76255,76360,7136,29274,5
2017/09/18,13:30:00,76370,76540,76360,76515,8219,32678,5
2017/09/18,13:45:00,76510,76525,76340,76520,10454,43960,5
2017/09/18,14:00:00,76520,76585,76465,76560,7620,31800,5
2017/09/18,14:15:00,76555,76600,76405,76435,8393,33038,5
2017/09/18,14:30:00,76435,76630,76410,76620,8924,39624,5
2017/09/18,14:45:00,76625,76660,76535,76615,7657,32603,5
2017/09/18,15:00:00,76615,76620,76465,76525,9509,42837,5
2017/09/18,15:15:00,76530,76540,76370,76445,12329,56284,5
2017/09/18,15:30:00,76445,76450,76230,76290,11591,51443,5
2017/09/18,15:45:00,76290,76345,76180,76315,10924,50437,5
2017/09/18,16:00:00,76310,76430,76295,76340,7790,36049,5
2017/09/18,16:15:00,76340,76530,76330,76490,9353,39095,5
2017/09/18,16:30:00,76495,76590,76430,76565,7245,31411,5
2017/09/18,16:45:00,76560,76570,76395,76425,8350,35906,5
2017/09/18,17:00:00,76425,76565,76395,76550,5349,26007,5
2017/09/18,17:15:00,76550,76620,76505,76520,3770,18969,5
2017/09/18,17:30:00,76520,76565,76430,76440,3822,16600,5
2017/09/18,17:45:00,76435,76495,76420,76485,1901,10580,5
2017/09/19,09:00:00,76480,76740,76480,76725,12179,51943,5
2017/09/19,09:15:00,76725,76765,76615,76645,7146,31138,5
2017/09/19,09:30:00,76640,76660,76565,76625,8340,32599,5
2017/09/19,09:45:00,76625,76635,76505,76510,8813,38183,5
2017/09/19,10:00:00,76510,76570,76355,76395,20842,80838,5
2017/09/19,10:15:00,76395,76470,76300,76450,13634,59600,5
2017/09/19,10:30:00,76445,76565,76260,76305,26563,101140,5
2017/09/19,10:45:00,76300,76365,76090,76105,20814,83619,5
2017/09/19,11:00:00,76100,76155,75925,76030,18995,76885,5
2017/09/19,11:15:00,76030,76100,75910,75955,17366,69971,5
2017/09/19,11:30:00,75950,76005,75870,75880,12613,54819,5
2017/09/19,11:45:00,75880,75980,75850,75970,8049,33995,5
2017/09/19,12:00:00,75975,76000,75850,75925,9685,41197,5
2017/09/19,12:15:00,75930,75940,75800,75810,8021,34548,5
2017/09/19,12:30:00,75810,75850,75720,75795,8129,33394,5
2017/09/19,12:45:00,75795,75885,75775,75815,6443,25299,5
2017/09/19,13:00:00,75820,75905,75810,75845,5352,21918,5
2017/09/19,13:15:00,75845,76000,75785,75980,9726,40483,5
2017/09/19,13:30:00,75980,76085,75935,76050,8692,36180,5
2017/09/19,13:45:00,76060,76190,76050,76180,7653,33037,5
2017/09/19,14:00:00,76180,76340,76175,76290,13523,57442,5
2017/09/19,14:15:00,76290,76380,76255,76340,8661,40345,5
2017/09/19,14:30:00,76340,76430,76280,76400,10099,45518,5
2017/09/19,14:45:00,76400,76405,76280,76305,8273,36654,5
2017/09/19,15:00:00,76310,76370,76225,76365,10757,44511,5
2017/09/19,15:15:00,76365,76420,76275,76305,8463,37181,5
2017/09/19,15:30:00,76300,76355,76255,76320,6256,26711,5
2017/09/19,15:45:00,76320,76475,76320,76420,9042,38442,5
2017/09/19,16:00:00,76420,76525,76240,76280,13210,58029,5
2017/09/19,16:15:00,76285,76335,76155,76305,13904,59272,5
2017/09/19,16:30:00,76305,76365,76235,76320,10567,44774,5
2017/09/19,16:45:00,76310,76395,76310,76365,5646,23615,5
2017/09/19,17:00:00,76365,76470,76360,76440,5188,25687,5
2017/09/19,17:15:00,76435,76470,76400,76405,2364,11402,5
2017/09/19,17:30:00,76405,76495,76400,76490,2878,12260,5
2017/09/19,17:45:00,76490,76510,76470,76505,1734,8587,5
2017/09/20,09:00:00,76600,76715,76500,76630,11768,43217,5
2017/09/20,09:15:00,76630,76785,76630,76700,8705,34391,5
2017/09/20,09:30:00,76695,76735,76660,76720,6336,23180,5
2017/09/20,09:45:00,76720,76770,76600,76625,11260,42036,5
2017/09/20,10:00:00,76620,76760,76560,76745,13454,47644,5
2017/09/20,10:15:00,76745,76870,76730,76755,14489,58864,5
2017/09/20,10:30:00,76760,76845,76585,76760,23559,87959,5
2017/09/20,10:45:00,76765,76835,76540,76635,21434,81934,5
2017/09/20,11:00:00,76640,76645,76420,76465,16626,67665,5
2017/09/20,11:15:00,76465,76515,76360,76395,13989,56533,5
2017/09/20,11:30:00,76395,76460,76300,76310,14171,53093,5
2017/09/20,11:45:00,76310,76330,76075,76150,20342,79222,5
2017/09/20,12:00:00,76155,76315,76150,76190,14228,56212,5
2017/09/20,12:15:00,76190,76275,75935,75980,14333,55853,5
2017/09/20,12:30:00,75985,76085,75880,75970,11487,42477,5
2017/09/20,12:45:00,75970,75990,75860,75915,6307,26173,5
2017/09/20,13:00:00,75920,75960,75825,75940,8678,34503,5
2017/09/20,13:15:00,75940,76035,75920,75970,8716,33738,5
2017/09/20,13:30:00,75970,76075,75885,75970,11032,43717,5
2017/09/20,13:45:00,75970,75995,75865,75945,7221,29708,5
2017/09/20,14:00:00,75950,76050,75925,75970,5323,19627,5
2017/09/20,14:15:00,75965,75980,75855,75895,5333,23303,5
2017/09/20,14:30:00,75895,76130,75885,76115,10353,41036,5
2017/09/20,14:45:00,76115,76250,76075,76175,12771,51400,5
2017/09/20,15:00:00,76175,76190,75770,75895,37534,124464,5
2017/09/20,15:15:00,75895,75895,75450,75750,34669,122365,5
2017/09/20,15:30:00,75755,75815,75560,75750,24455,85903,5
2017/09/20,15:45:00,75750,76165,75720,76040,26575,97084,5
2017/09/20,16:00:00,76045,76140,75950,76125,14604,51465,5
2017/09/20,16:15:00,76125,76370,76060,76340,12316,48376,5
2017/09/20,16:30:00,76340,76465,76340,76370,12139,50922,5
2017/09/20,16:45:00,76370,76435,76325,76420,7826,29001,5
2017/09/20,17:00:00,76425,76490,76370,76465,7006,29058,5
2017/09/20,17:15:00,76460,76495,76425,76425,2551,11707,5
2017/09/20,17:30:00,76430,76540,76425,76480,2579,12903,5
2017/09/20,17:45:00,76475,76495,76430,76460,1912,10678,5
2017/09/21,09:00:00,76210,76690,76200,76680,17264,72468,5
2017/09/21,09:15:00,76685,76775,76645,76740,8500,36542,5
2017/09/21,09:30:00,76740,76740,76630,76680,8791,35446,5
2017/09/21,09:45:00,76675,76800,76550,76605,15259,62400,5
2017/09/21,10:00:00,76600,76685,76485,76535,18207,73269,5
2017/09/21,10:15:00,76535,76560,76365,76415,12303,53373,5
2017/09/21,10:30:00,76425,76680,76345,76520,32072,127073,5
2017/09/21,10:45:00,76520,76560,76220,76250,22490,90780,5
2017/09/21,11:00:00,76245,76330,76140,76245,18329,75905,5
2017/09/21,11:15:00,76245,76325,76070,76105,16994,66971,5
2017/09/21,11:30:00,76105,76175,75940,75975,15222,63643,5
2017/09/21,11:45:00,75975,76165,75955,76070,15841,60634,5
2017/09/21,12:00:00,76070,76290,76055,76230,15448,59771,5
2017/09/21,12:15:00,76235,76265,75980,76010,11849,46843,5
2017/09/21,12:30:00,76010,76030,75775,75790,14923,63925,5
2017/09/21,12:45:00,75795,75855,75660,75690,11623,44837,5
2017/09/21,13:00:00,75690,75905,75660,75840,11475,46127,5
2017/09/21,13:15:00,75840,75955,75760,75935,12870,52446,5
2017/09/21,13:30:00,75935,76070,75870,75925,12785,49855,5
2017/09/21,13:45:00,75920,76165,75895,76115,10861,45432,5
2017/09/21,14:00:00,76110,76145,76000,76090,6683,27713,5
2017/09/21,14:15:00,76085,76155,75970,76095,9420,39668,5
2017/09/21,14:30:00,76100,76120,75840,75900,11675,50429,5
2017/09/21,14:45:00,75905,76055,75880,76005,8138,35220,5
2017/09/21,15:00:00,76010,76050,75930,75965,6987,30480,5
2017/09/21,15:15:00,75965,76085,75935,76030,7131,31068,5
2017/09/21,15:30:00,76030,76045,75780,75805,9163,40518,5
2017/09/21,15:45:00,75805,75945,75715,75890,12315,51378,5
2017/09/21,16:00:00,75895,76040,75895,75930,8930,42179,5
2017/09/21,16:15:00,75930,76065,75920,76015,5295,24214,5
2017/09/21,16:30:00,76010,76035,75875,75915,6294,28737,5
2017/09/21,16:45:00,75915,76020,75910,75935,5937,29240,5
2017/09/21,17:00:00,75935,76055,75910,76000,4314,22683,5
2017/09/21,17:15:00,75995,76035,75955,76000,2127,10362,5
2017/09/21,17:30:00,75995,76035,75980,76015,1194,5657,5
2017/09/21,17:45:00,76015,76045,76010,76010,1539,7544,5
2017/09/22,09:00:00,75850,75950,75690,75935,13382,55939,5
2017/09/22,09:15:00,75945,75960,75825,75885,7729,31433,5
2017/09/22,09:30:00,75885,75895,75760,75785,7948,31153,5
2017/09/22,09:45:00,75790,75915,75790,75875,7173,28903,5
2017/09/22,10:00:00,75875,75950,75575,75595,23965,94950,5
2017/09/22,10:15:00,75595,75685,75500,75645,17550,69747,5
2017/09/22,10:30:00,75650,75680,75400,75575,26221,105740,5
2017/09/22,10:45:00,75575,75680,75475,75595,19457,77923,5
2017/09/22,11:00:00,75600,75785,75600,75650,17818,75440,5
2017/09/22,11:15:00,75650,75900,75625,75840,16070,65972,5
2017/09/22,11:30:00,75840,75885,75730,75780,11304,46484,5
2017/09/22,11:45:00,75785,75785,75550,75640,13873,61563,5
2017/09/22,12:00:00,75640,75845,75615,75815,11296,47700,5
2017/09/22,12:15:00,75810,76040,75795,75995,16156,77001,5
2017/09/22,12:30:00,75990,76110,75940,76090,12374,53841,5
2017/09/22,12:45:00,76095,76145,75990,76010,8421,36502,5
2017/09/22,13:00:00,76005,76015,75870,75915,9050,38985,5
2017/09/22,13:15:00,75925,75950,75855,75875,4981,22529,5
2017/09/22,13:30:00,75870,75950,75850,75920,5555,24442,5
2017/09/22,13:45:00,75915,75935,75775,75815,6630,29601,5
2017/09/22,14:00:00,75815,75845,75725,75770,6367,27022,5
2017/09/22,14:15:00,75775,75805,75710,75720,5389,25226,5
2017/09/22,14:30:00,75715,75750,75675,75745,4848,21551,5
2017/09/22,14:45:00,75745,75780,75655,75705,7323,30843,5
2017/09/22,15:00:00,75710,75800,75670,75760,6796,30655,5
2017/09/22,15:15:00,75755,75830,75710,75785,5834,23887,5
2017/09/22,15:30:00,75785,75815,75705,75710,5815,24261,5
2017/09/22,15:45:00,75710,75735,75660,75685,5230,24940,5
2017/09/22,16:00:00,75680,75735,75580,75615,8005,36308,5
2017/09/22,16:15:00,75615,75650,75570,75610,4580,22216,5
2017/09/22,16:30:00,75610,75760,75595,75695,6189,27092,5
2017/09/22,16:45:00,75695,75795,75635,75735,7889,34606,5
2017/09/22,17:00:00,75735,75740,75670,75725,3374,17945,5
2017/09/22,17:15:00,75725,75725,75690,75700,1018,5210,5
2017/09/22,17:30:00,75695,75730,75690,75715,1379,6597,5
2017/09/22,17:45:00,75715,75740,75615,75615,1639,9581,5
2017/09/25,09:00:00,75610,75635,75475,75560,9270,34594,5
2017/09/25,09:15:00,75565,75590,75455,75530,7394,26918,5
2017/09/25,09:30:00,75535,75585,75470,75555,5702,24271,5
2017/09/25,09:45:00,75555,75615,75515,75525,8177,34096,5
2017/09/25,10:00:00,75530,75765,75445,75735,20731,86083,5
2017/09/25,10:15:00,75730,75785,75640,75680,11506,44328,5
2017/09/25,10:30:00,75685,75700,75370,75440,29047,114207,5
2017/09/25,10:45:00,75440,75485,75320,75395,19972,76760,5
2017/09/25,11:00:00,75395,75450,75275,75335,17174,65755,5
2017/09/25,11:15:00,75335,75430,75275,75325,10907,45314,5
2017/09/25,11:30:00,75330,75415,75210,75220,13106,55695,5
2017/09/25,11:45:00,75215,75245,75075,75135,13134,50232,5
2017/09/25,12:00:00,75135,75190,75030,75140,15371,59289,5
2017/09/25,12:15:00,75140,75145,75030,75090,10434,43288,5
2017/09/25,12:30:00,75090,75110,74955,74960,10034,42764,5
2017/09/25,12:45:00,74960,75020,74920,74985,9595,40950,5
2017/09/25,13:00:00,74985,75000,74815,74830,9066,34773,5
2017/09/25,13:15:00,74835,74860,74735,74745,11427,45151,5
2017/09/25,13:30:00,74745,74840,74710,74825,8132,35861,5
2017/09/25,13:45:00,74830,74965,74800,74885,9478,37452,5
2017/09/25,14:00:00,74885,74980,74855,74880,8526,35466,5
2017/09/25,14:15:00,74885,75060,74840,74950,12639,52308,5
2017/09/25,14:30:00,74955,75070,74870,74990,10451,41638,5
2017/09/25,14:45:00,74990,75060,74815,74840,11405,44390,5
2017/09/25,15:00:00,74840,74930,74805,74850,8383,32698,5
2017/09/25,15:15:00,74850,74915,74775,74790,8001,34600,5
2017/09/25,15:30:00,74790,74840,74745,74795,6095,25420,5
2017/09/25,15:45:00,74795,74835,74750,74800,5595,23006,5
2017/09/25,16:00:00,74805,74855,74650,74670,11288,45413,5
2017/09/25,16:15:00,74675,74835,74635,74755,9845,38646,5
2017/09/25,16:30:00,74755,74795,74680,74715,8131,34001,5
2017/09/25,16:45:00,74710,74810,74690,74720,7124,29908,5
2017/09/25,17:00:00,74725,74810,74725,74775,3523,15996,5
2017/09/25,17:15:00,74780,74780,74685,74715,3104,13435,5
2017/09/25,17:30:00,74715,74745,74680,74685,2400,9784,5
2017/09/25,17:45:00,74680,74735,74640,74645,2624,15189,5
2017/09/26,09:00:00,74865,74920,74730,74910,12781,50001,5
2017/09/26,09:15:00,74910,74995,74875,74950,10390,40079,5
2017/09/26,09:30:00,74945,75045,74945,75035,7033,25036,5
2017/09/26,09:45:00,75030,75045,74945,74975,9343,35117,5
2017/09/26,10:00:00,74975,75060,74915,74985,15173,60749,5
2017/09/26,10:15:00,74980,75015,74845,74925,14988,60552,5
2017/09/26,10:30:00,74925,75180,74830,75070,24866,105066,5
2017/09/26,10:45:00,75065,75115,74925,75015,16755,67044,5
2017/09/26,11:00:00,75020,75235,74975,75150,19059,81184,5
2017/09/26,11:15:00,75150,75325,75150,75270,12968,57382,5
2017/09/26,11:30:00,75275,75345,75155,75310,15826,67139,5
2017/09/26,11:45:00,75315,75330,75030,75040,18517,79501,5
2017/09/26,12:00:00,75045,75065,74900,74905,15937,64856,5
2017/09/26,12:15:00,74905,75050,74890,75020,12004,50301,5
2017/09/26,12:30:00,75015,75220,74980,75155,12093,48850,5
2017/09/26,12:45:00,75155,75190,74980,75030,9962,40209,5
2017/09/26,13:00:00,75030,75110,75000,75010,6611,26926,5
2017/09/26,13:15:00,75005,75065,74935,75020,7977,32531,5
2017/09/26,13:30:00,75015,75235,74960,75085,19727,83358,5
2017/09/26,13:45:00,75090,75165,74985,75110,9293,43655,5
2017/09/26,14:00:00,75110,75260,75090,75200,11773,54817,5
2017/09/26,14:15:00,75205,75280,75110,75160,10466,46062,5
2017/09/26,14:30:00,75160,75275,75155,75260,5564,23446,5
2017/09/26,14:45:00,75255,75265,75135,75185,6769,29335,5
2017/09/26,15:00:00,75185,75200,75025,75065,9427,38864,5
2017/09/26,15:15:00,75065,75165,75035,75060,6293,26955,5
2017/09/26,15:30:00,75060,75110,74980,75040,7111,30180,5
2017/09/26,15:45:00,75035,75055,74950,75005,6295,26282,5
2017/09/26,16:00:00,75005,75105,74990,75045,6229,25040,5
2017/09/26,16:15:00,75040,75095,74960,74990,5376,23883,5
2017/09/26,16:30:00,74995,75025,74825,74845,8755,39488,5
2017/09/26,16:45:00,74845,74890,74730,74760,10661,49262,5
2017/09/26,17:00:00,74765,74795,74655,74690,6492,32033,5
2017/09/26,17:15:00,74695,74720,74625,74690,3679,18765,5
2017/09/26,17:30:00,74690,74690,74555,74580,3311,15733,5
2017/09/26,17:45:00,74585,74590,74490,74525,2518,13660,5
2017/09/27,09:00:00,74600,74795,74565,74780,12124,49158,5
2017/09/27,09:15:00,74780,74820,74730,74775,7074,28199,5
2017/09/27,09:30:00,74775,74815,74640,74765,11959,43079,5
2017/09/27,09:45:00,74760,74845,74720,74835,9968,41253,5
2017/09/27,10:00:00,74840,74980,74815,74870,16250,60681,5
2017/09/27,10:15:00,74865,74955,74850,74925,9808,40436,5
2017/09/27,10:30:00,74920,75035,74670,74685,27266,111513,5
2017/09/27,10:45:00,74690,74720,74315,74360,26262,116646,5
2017/09/27,11:00:00,74365,74405,74225,74320,21354,92309,5
2017/09/27,11:15:00,74315,74400,74250,74380,13322,59371,5
2017/09/27,11:30:00,74380,74380,74015,74060,20855,91769,5
2017/09/27,11:45:00,74060,74080,73875,73925,20614,87082,5
2017/09/27,12:00:00,73920,74015,73880,73905,11580,45678,5
2017/09/27,12:15:00,73905,73945,73825,73935,10158,43019,5
2017/09/27,12:30:00,73935,73985,73795,73820,10002,41687,5
2017/09/27,12:45:00,73815,73840,73625,73650,11369,50819,5
2017/09/27,13:00:00,73650,73665,73455,73505,14365,62486,5
2017/09/27,13:15:00,73505,73565,73480,73500,6868,29735,5
2017/09/27,13:30:00,73500,73525,73405,73475,8220,37138,5
2017/09/27,13:45:00,73470,73645,73455,73625,10095,40973,5
